MES,DIA,DANE,TIPOJUEGO,NOMBRE_LOTERIA,NOMBRE_MODALIDAD,NUMEROAPOSTADO,EDAD,GENERO,VALORAPOSTADO,JORNADA
1,30,condoto,chance,cruz roja,cuatro cifras directo,5555,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,6666,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,7777,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,8888,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,9999,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,0800,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,1911,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,2022,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,3373,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,4644,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,5575,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,6166,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,7477,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,8288,64,f,50,Tarde
1,30,condoto,chance,cruz roja,cuatro cifras directo,9799,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,0800,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,1911,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,2022,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,3373,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,4644,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,5575,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,6166,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,7477,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,8288,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,9799,64,f,50,Tarde
1,30,acandí,chance,huila,cuatro cifras directo,3333,60,f,250,Noche
1,30,acandí,chance,huila,cuatro cifras directo,4444,60,f,250,Noche
1,30,acandí,chance,huila,cuatro cifras directo,6666,60,f,250,Noche
1,30,acandí,chance,huila,cuatro cifras directo,7777,60,f,250,Noche
1,30,acandí,chance,huila,cuatro cifras directo,8888,60,f,250,Noche
1,30,acandí,chance,huila,cuatro cifras directo,9999,60,f,250,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0005,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0111,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1036,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1313,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1656,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1725,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2345,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3788,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5060,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,6050,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7125,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,8080,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,8502,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,8578,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0005,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,0111,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1036,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1313,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1656,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1725,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,2345,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,3788,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,5060,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,6050,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,7125,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,8080,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,8502,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,8578,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1910,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1921,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1943,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2359,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2789,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2832,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2879,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4567,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5358,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5870,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5957,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7289,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7360,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7584,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,8367,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1910,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1921,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1943,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2359,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2789,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2832,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2879,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,4567,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,5358,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,5870,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,5957,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,7289,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,7360,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,7584,80,m,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,8367,80,m,400,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,289,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,358,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,359,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,360,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,367,80,m,450,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,0000,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,1111,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,2222,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,3333,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,4444,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,5555,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,6666,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,7777,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,8888,64,f,50,Tarde
1,30,condoto,chance,huila,cuatro cifras directo,9999,64,f,50,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4736,49,f,400,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,4736,49,f,400,Tarde
1,30,acandí,chance,cruz roja,tres cifras directo,087,60,f,375,Noche
1,30,acandí,chance,cruz roja,tres cifras directo,222,60,f,375,Noche
1,30,acandí,chance,cruz roja,tres cifras directo,333,60,f,375,Noche
1,30,acandí,chance,cruz roja,tres cifras directo,444,60,f,375,Noche
1,30,acandí,chance,cruz roja,tres cifras directo,500,60,f,375,Noche
1,30,acandí,chance,cruz roja,tres cifras directo,666,60,f,375,Noche
1,30,acandí,chance,cruz roja,tres cifras directo,777,60,f,375,Noche
1,30,acandí,chance,cruz roja,tres cifras directo,888,60,f,375,Noche
1,30,acandí,chance,cruz roja,tres cifras directo,973,60,f,375,Noche
1,30,acandí,chance,cruz roja,tres cifras directo,999,60,f,375,Noche
1,30,acandí,chance,huila,tres cifras directo,087,60,f,375,Noche
1,30,acandí,chance,huila,tres cifras directo,222,60,f,375,Noche
1,30,acandí,chance,huila,tres cifras directo,333,60,f,375,Noche
1,30,acandí,chance,huila,tres cifras directo,444,60,f,375,Noche
1,30,acandí,chance,huila,tres cifras directo,500,60,f,375,Noche
1,30,acandí,chance,huila,tres cifras directo,666,60,f,375,Noche
1,30,acandí,chance,huila,tres cifras directo,777,60,f,375,Noche
1,30,acandí,chance,huila,tres cifras directo,888,60,f,375,Noche
1,30,acandí,chance,huila,tres cifras directo,973,60,f,375,Noche
1,30,acandí,chance,huila,tres cifras directo,999,60,f,375,Noche
1,30,quibdó,chance,cruz roja,tres cifras directo,567,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,584,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,789,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,832,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,870,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,879,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,910,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,921,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,943,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,tres cifras directo,957,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,289,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,358,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,359,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,360,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,367,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,567,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,584,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,789,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,832,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,870,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,879,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,910,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,921,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,943,80,m,450,Tarde
1,30,quibdó,chance,huila,tres cifras directo,957,80,m,450,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1010,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1150,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1205,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1212,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1515,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1735,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1818,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3030,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3612,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4547,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5100,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5778,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5858,74,m,25,Noche
1,30,quibdó,chance,cruz roja,cuatro cifras directo,6336,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1010,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1150,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1205,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1212,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1515,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1735,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1818,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,3030,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,3612,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,4547,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,5100,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,5778,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,5858,74,m,25,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,6336,74,m,25,Noche
1,30,cértegui,chance,cruz roja,cuatro cifras directo,0130,71,f,36,Tarde
1,30,cértegui,chance,cruz roja,cuatro cifras directo,0921,71,f,36,Tarde
1,30,cértegui,chance,cruz roja,cuatro cifras directo,1008,71,f,36,Tarde
1,30,cértegui,chance,cruz roja,cuatro cifras directo,1127,71,f,36,Tarde
1,30,cértegui,chance,cruz roja,cuatro cifras directo,1324,71,f,36,Tarde
1,30,cértegui,chance,cruz roja,cuatro cifras directo,2613,71,f,36,Tarde
1,30,cértegui,chance,cruz roja,cuatro cifras directo,3100,71,f,36,Tarde
1,30,cértegui,chance,cruz roja,cuatro cifras directo,5555,71,f,36,Tarde
1,30,cértegui,chance,cruz roja,cuatro cifras directo,6124,71,f,36,Tarde
1,30,cértegui,chance,cruz roja,cuatro cifras directo,7734,71,f,36,Tarde
1,30,cértegui,chance,huila,cuatro cifras directo,0130,71,f,36,Tarde
1,30,cértegui,chance,huila,cuatro cifras directo,0921,71,f,36,Tarde
1,30,cértegui,chance,huila,cuatro cifras directo,1008,71,f,36,Tarde
1,30,cértegui,chance,huila,cuatro cifras directo,1127,71,f,36,Tarde
1,30,cértegui,chance,huila,cuatro cifras directo,1324,71,f,36,Tarde
1,30,cértegui,chance,huila,cuatro cifras directo,2613,71,f,36,Tarde
1,30,cértegui,chance,huila,cuatro cifras directo,3100,71,f,36,Tarde
1,30,cértegui,chance,huila,cuatro cifras directo,5555,71,f,36,Tarde
1,30,cértegui,chance,huila,cuatro cifras directo,6124,71,f,36,Tarde
1,30,cértegui,chance,huila,cuatro cifras directo,7734,71,f,36,Tarde
1,30,quibdó,pagamas,cruz roja,pagamas 2000,0289,58,m,2000,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1240,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1241,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1246,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1247,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1249,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1320,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1321,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1322,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1324,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1325,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1326,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1370,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1377,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1390,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1399,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1877,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1240,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1241,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1246,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1247,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1249,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1320,69,f,12,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,0228,49,f,95,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1990,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,1999,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2069,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,2830,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3012,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,3028,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4333,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,4444,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5575,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,5887,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7111,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7156,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,7555,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,9425,49,f,87,Tarde
1,30,quibdó,chance,cruz roja,cuatro cifras directo,9428,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,0228,49,f,95,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1990,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1999,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2069,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,2830,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3012,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,3028,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,4333,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,4444,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,5575,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,5887,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,7111,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,7156,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,7555,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,9425,49,f,87,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,9428,49,f,87,Tarde
1,30,acandí,pagamas,cruz roja,pagamas 1500,1308,47,m,1500,Noche
1,30,acandí,pagamas,cruz roja,pagamas 1500,9350,47,m,1500,Noche
1,30,acandí,pagamas,huila,pagamas 1500,1308,47,m,1500,Noche
1,30,acandí,pagamas,huila,pagamas 1500,9350,47,m,1500,Noche
1,30,riosucio,dobleacierto 4c 2500,cruz roja,dobleacierto 4cif 2500,1131,55,m,250,Noche
1,30,riosucio,dobleacierto 4c 2500,cruz roja,dobleacierto 4cif 2500,1324,55,m,250,Noche
1,30,riosucio,dobleacierto 4c 2500,cruz roja,dobleacierto 4cif 2500,2413,55,m,250,Noche
1,30,riosucio,dobleacierto 4c 2500,cruz roja,dobleacierto 4cif 2500,4545,55,m,250,Noche
1,30,riosucio,dobleacierto 4c 2500,cruz roja,dobleacierto 4cif 2500,4645,55,m,250,Noche
1,30,riosucio,dobleacierto 4c 2500,huila,dobleacierto 4cif 2500,1131,55,m,250,Noche
1,30,riosucio,dobleacierto 4c 2500,huila,dobleacierto 4cif 2500,1324,55,m,250,Noche
1,30,riosucio,dobleacierto 4c 2500,huila,dobleacierto 4cif 2500,2413,55,m,250,Noche
1,30,riosucio,dobleacierto 4c 2500,huila,dobleacierto 4cif 2500,4545,55,m,250,Noche
1,30,riosucio,dobleacierto 4c 2500,huila,dobleacierto 4cif 2500,4645,55,m,250,Noche
1,30,quibdó,chance,huila,cuatro cifras directo,1321,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1322,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1324,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1325,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1326,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1370,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1377,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1390,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1399,69,f,12,Tarde
1,30,quibdó,chance,huila,cuatro cifras directo,1877,69,f,12,Tarde
1,30,riosucio,pagamas,cruz roja,pagamas 2000,0207,59,m,2000,Tarde
1,30,riosucio,pagamas,cruz roja,pagamas 2000,0702,59,m,2000,Tarde
1,30,riosucio,pagamas,cruz roja,pagamas 2000,0812,59,m,2000,Tarde
1,30,riosucio,pagamas,cruz roja,pagamas 2000,1207,59,m,2000,Tarde
1,30,riosucio,pagamas,cruz roja,pagamas 2000,1864,59,m,2000,Tarde
1,30,riosucio,pagamas,cruz roja,pagamas 2000,2137,59,m,2000,Tarde
1,30,riosucio,pagamas,cruz roja,pagamas 2000,2498,59,m,2000,Tarde
1,30,riosucio,pagamas,cruz roja,pagamas 2000,3159,59,m,2000,Tarde
1,30,riosucio,pagamas,cruz roja,pagamas 2000,3214,59,m,2000,Tarde
1,30,acandí,chance incentivo superchance,cruz roja,incentivo 4c superchance,9216,70,f,10,Tarde
1,30,acandí,superchance,cruz roja,superchance,92169,70,f,2990,Tarde
1,30,riosucio,dobleacierto 4c 1000,cruz roja,dobleacierto 4cif 1000,0231,60,m,100,Noche
1,30,riosucio,dobleacierto 4c 1000,cruz roja,dobleacierto 4cif 1000,1325,60,m,100,Noche
1,30,riosucio,dobleacierto 4c 1000,cruz roja,dobleacierto 4cif 1000,2444,60,m,100,Noche
1,30,riosucio,dobleacierto 4c 1000,cruz roja,dobleacierto 4cif 1000,2710,60,m,100,Noche
1,30,riosucio,dobleacierto 4c 1000,cruz roja,dobleacierto 4cif 1000,3200,60,m,100,Noche
1,30,riosucio,dobleacierto 4c 1000,huila,dobleacierto 4cif 1000,0231,60,m,100,Noche
1,30,riosucio,dobleacierto 4c 1000,huila,dobleacierto 4cif 1000,1325,60,m,100,Noche
1,30,riosucio,dobleacierto 4c 1000,huila,dobleacierto 4cif 1000,2444,60,m,100,Noche
1,30,riosucio,dobleacierto 4c 1000,huila,dobleacierto 4cif 1000,2710,60,m,100,Noche
1,30,riosucio,dobleacierto 4c 1000,huila,dobleacierto 4cif 1000,3200,60,m,100,Noche
1,13,acandí,chance,pijao,tres cifras directo,011,56,f,150,Noche
